Date,Source,Number of People,Check-in Date,Check-out Date,Hotel name,Address,Room Type,Distance from attraction,Deal Info,price
2025-09-28,booking.com,2,2025-10-20,2025-10-23,Deluxe Queen Rooms with Privated Bathroom,"Scarborough, Toronto",Deluxe Double Room with Bath,12.1 miles from downtown,N/A,$68
2025-09-28,booking.com,2,2025-10-20,2025-10-23,ION House - near shopping and Kennedy subway,"Scarborough, Toronto",Deluxe Queen Room,7.6 miles from downtown,Late Escape Deal,$67
2025-09-28,booking.com,2,2025-10-20,2025-10-23,Tom home,Toronto,Double Room with Shared Toilet,5 miles from downtown,N/A,$59
2025-09-28,booking.com,2,2025-10-20,2025-10-23,Midtown 2 Bedroom Apartment,Toronto,Deluxe Double Room,3.6 miles from downtown,N/A,$118
2025-09-28,booking.com,2,2025-10-20,2025-10-23,Village at York U,"North York, Toronto",Deluxe Room,9.8 miles from downtown,N/A,$89
2025-09-28,booking.com,2,2025-10-20,2025-10-23,Metropolis Loft - CN Tower,"Entertainment District, Toronto (Entertainment District)",One-Bedroom Apartment,0.6 miles from downtown,N/A,$283
2025-09-28,booking.com,2,2025-10-20,2025-10-23,Four Bedroom Rosedale Home,Toronto,Four-Bedroom House,1.7 miles from downtown,N/A,$303
2025-09-28,booking.com,2,2025-10-20,2025-10-23,Woodbine Warehouse Apartment,"The Danforth, Toronto (The Danforth)",One-Bedroom Apartment,4.5 miles from downtown,N/A,$192
2025-09-28,booking.com,2,2025-10-20,2025-10-23,The Nest,"Downtown Toronto, Toronto",One-Bedroom Apartment,1.2 miles from downtown,Late Escape Deal,$149
2025-09-28,booking.com,2,2025-10-20,2025-10-23,Etobicoke Townhouse Minutes Away from Waterfront,"Etobicoke, Toronto",Two-Bedroom Apartment with Terrace,8.6 miles from downtown,N/A,$136
2025-09-28,booking.com,2,2025-10-20,2025-10-23,Condo Downtown Toronto with free parking,"Downtown Toronto, Toronto",Two-Bedroom Apartment,1.1 miles from downtown,N/A,$215
2025-09-28,booking.com,2,2025-10-20,2025-10-23,"Luxury Private Suite with own entrance, private bath","North York, Toronto",One-Bedroom Apartment,6.7 miles from downtown,N/A,$116
2025-09-28,booking.com,2,2025-10-20,2025-10-23,Two Story Loft w 2 beds close to Lakeshore,"Downtown Toronto, Toronto",Apartment,1.7 miles from downtown,N/A,$171
2025-09-28,booking.com,2,2025-10-20,2025-10-23,Freeda's Place,"Etobicoke, Toronto",Double Room,9.7 miles from downtown,N/A,$49
2025-09-28,booking.com,2,2025-10-20,2025-10-23,Comfort Home Toronto,"Scarborough, Toronto",King Room,8.5 miles from downtown,N/A,$88
2025-09-28,booking.com,2,2025-10-20,2025-10-23,"The Ritz-Carlton, Toronto","Entertainment District, Toronto (Entertainment District)","One Bedroom Corner Suite City View - 1 King bed, living room with sofabed",0.5 miles from downtown,N/A,$929
2025-09-28,booking.com,2,2025-10-20,2025-10-23,Simple & Tidy Private Rooms,"Scarborough, Toronto",Standard Double Room with Shared Bathroom,11 miles from downtown,N/A,$71
2025-09-28,booking.com,2,2025-10-20,2025-10-23,"Apartment with Amazing Views, pool and free parking","Downtown Toronto, Toronto",Two-Bedroom Apartment,1.6 miles from downtown,N/A,"$1,979"
2025-09-28,booking.com,2,2025-10-20,2025-10-23,The Roland Inviting 2BR Basement Suite in Downtown Toronto,"Old Town Toronto, Toronto (Old Town Toronto)",Suite,1.3 miles from downtown,N/A,$192
2025-09-28,booking.com,2,2025-10-20,2025-10-23,Beautiful Lower level 2 bedroom aprt,Toronto,Two-Bedroom Apartment,4 miles from downtown,N/A,$123
2025-09-28,booking.com,2,2025-10-20,2025-10-23,Angelina’s house,Toronto,Budget Double Room,4.6 miles from downtown,N/A,$65
2025-09-28,booking.com,2,2025-10-20,2025-10-23,Discounted Elegant Yorkville Suite,"Bloor-Yorkville, Toronto (Bloor-Yorkville)",One-Bedroom Apartment,1.4 miles from downtown,N/A,$204
2025-09-28,booking.com,2,2025-10-20,2025-10-23,"Private Double Room in Downtown Toronto, Steps to Subway & CN Tower","Downtown Toronto, Toronto",Double Room,1.4 miles from downtown,Late Escape Deal,$128
2025-09-28,booking.com,2,2025-10-20,2025-10-23,Modern Apartments 2BR 2BA Lillian St with Balcony,Toronto,Two-Bedroom Apartment with Balcony,3.9 miles from downtown,Late Escape Deal,$183
2025-09-28,booking.com,2,2025-10-20,2025-10-23,132 Chatham ave,Toronto,One-Bedroom Apartment,3 miles from downtown,N/A,$123
2025-09-28,booking.com,2,2025-10-20,2025-10-23,Phoebe Wang,"The Annex, Toronto (The Annex)",Deluxe Room,1.6 miles from downtown,N/A,$186
2025-09-28,booking.com,2,2025-10-20,2025-10-23,Lilen's Home,"Scarborough, Toronto",Family Room with Private Bathroom,8.2 miles from downtown,N/A,$163
2025-09-28,booking.com,2,2025-10-20,2025-10-23,Private Balcony Studio Apartment for 5 People at Queen Street Downtown,"Downtown Toronto, Toronto",Two-Bedroom Apartment,0.9 miles from downtown,N/A,$155
