Date,Source,Number of People,Check-in Date,Check-out Date,Hotel name,Address,Room Type,Distance from attraction,Deal Info,price
2025-10-08,booking.com,2,2025-10-15,2025-10-17,The Roland Inviting 2BR Basement Suite in Downtown Toronto,"Old Town Toronto, Toronto (Old Town Toronto)",Suite,1.3 miles from downtown,N/A,$151
2025-10-08,booking.com,2,2025-10-15,2025-10-17,Mins from Toronto Downtown UFT Exhibition Place,Toronto,Two-Bedroom Apartment,2.9 miles from downtown,N/A,$243
2025-10-08,booking.com,2,2025-10-15,2025-10-17,Roland Hotel - Modern Industrial Suite w Private Patio,"Downtown Toronto, Toronto (Queen West)",Suite,0.5 miles from downtown,Late Escape Deal,$141
2025-10-08,booking.com,2,2025-10-15,2025-10-17,Comfort Home Toronto,"Scarborough, Toronto",Standard Queen Room,8.5 miles from downtown,N/A,$95
2025-10-08,booking.com,2,2025-10-15,2025-10-17,Modern Home near Stockyards,Toronto,Two-Bedroom House,4.9 miles from downtown,N/A,$174
2025-10-08,booking.com,2,2025-10-15,2025-10-17,Downsview Park Townhome queen bed near Yorkdale Transit,"North York, Toronto",Double Room,7.4 miles from downtown,N/A,$77
2025-10-08,booking.com,2,2025-10-15,2025-10-17,The Aventi Suites - Downtown Toronto - Across TIFF Bell Lightbox,"Entertainment District, Toronto (Entertainment District)",Two-Bedroom Apartment with Balcony,0.6 miles from downtown,Free airport taxi,$322
2025-10-08,booking.com,2,2025-10-15,2025-10-17,Willowdale Hotel Toronto North York,"North York, Toronto",One-Bedroom King Suite with Sofa Bed,8 miles from downtown,N/A,$181
2025-10-08,booking.com,2,2025-10-15,2025-10-17,Downtown Queen and King St - Lower Suite,"Downtown Toronto, Toronto",One-Bedroom Apartment,1.4 miles from downtown,N/A,$123
2025-10-08,booking.com,2,2025-10-15,2025-10-17,Bloor Hotel - Modern Suite Condo Heart Of St Clair West,Toronto,Suite,4.2 miles from downtown,Late Escape Deal,$109
2025-10-08,booking.com,2,2025-10-15,2025-10-17,A Home Away-Cozy Guest Room in Toronto,"North York, Toronto",Superior Queen Room,9.8 miles from downtown,N/A,$58
2025-10-08,booking.com,2,2025-10-15,2025-10-17,Beautifully Furnished 3BR Apartment Close to High Park Neatest Intersection Lane N Bloor E Indian Rd,Toronto,Apartment,3.5 miles from downtown,Late Escape Deal,$126
2025-10-08,booking.com,2,2025-10-15,2025-10-17,Casa Queen East - Modern 2BR Suite in Leslieville,"Leslieville, Toronto (Leslieville)",Suite,2.6 miles from downtown,Late Escape Deal,$153
2025-10-08,booking.com,2,2025-10-15,2025-10-17,Toronto Central Stay Living Bloor,"Downtown Toronto, Toronto",Triple Room with View,0.4 miles from downtown,N/A,$58
2025-10-08,booking.com,2,2025-10-15,2025-10-17,Casa Hotel Elegant Suite w Patio BBQ Grill,"Leslieville, Toronto (Leslieville)",Suite,3 miles from downtown,N/A,$162
2025-10-08,booking.com,2,2025-10-15,2025-10-17,nest in orchard-main unit 2B,"Scarborough, Toronto",Two-Bedroom Villa,11.7 miles from downtown,N/A,$142
2025-10-08,booking.com,2,2025-10-15,2025-10-17,Sofitel Suites - Toronto's Entertainment District,"Entertainment District, Toronto (Entertainment District)",Two-Bedroom Apartment with Balcony,0.4 miles from downtown,Free airport taxi,$286
2025-10-08,booking.com,2,2025-10-15,2025-10-17,Bright Suites Finch West steps to Metro,"North York, Toronto",One-bedroom Loft Apartment,9.4 miles from downtown,Late Escape Deal,$136
2025-10-08,booking.com,2,2025-10-15,2025-10-17,"Private Double Room in Downtown Toronto, Steps to Subway & CN Tower","Downtown Toronto, Toronto",Double Room,1.4 miles from downtown,Late Escape Deal,$80
2025-10-08,booking.com,2,2025-10-15,2025-10-17,Shangri-La Toronto,"Entertainment District, Toronto (Entertainment District)",Premier View Room,0.3 miles from downtown,Free airport taxi,$677
2025-10-08,booking.com,2,2025-10-15,2025-10-17,Saint Lawrence Residences and Suites,"Old Town Toronto, Toronto (Old Town Toronto)",Queen Room with Shared Bathroom,0.5 miles from downtown,N/A,$158
2025-10-08,booking.com,2,2025-10-15,2025-10-17,2-bedroom entire suite in Toronto- free parking!,"Scarborough, Toronto",Two-Bedroom Apartment,13.5 miles from downtown,N/A,$143
2025-10-08,booking.com,2,2025-10-15,2025-10-17,Toronto Downtown Luxurious Stylish 3 Bedroom 3 Bath 2 Balconies near Rogers Centre lakeview condo,"Downtown Toronto, Toronto",Apartment with Balcony,1.1 miles from downtown,Free airport taxi,$429
2025-10-08,booking.com,2,2025-10-15,2025-10-17,"Serene Don River Nature gateway- 2BR suite, Private Patio, Free Parking","North York, Toronto",Two-Bedroom Suite,10.5 miles from downtown,N/A,$135
2025-10-08,booking.com,2,2025-10-15,2025-10-17,Snug Room near Yorkdale,Toronto,Double Room,5.8 miles from downtown,N/A,$84
2025-10-08,booking.com,2,2025-10-15,2025-10-17,Cozy Room near Yorkdale,Toronto,Double Room,5.8 miles from downtown,N/A,$84
