Date,Source,Number of People,Check-in Date,Check-out Date,Hotel name,Address,Room Type,Distance from attraction,Deal Info,price
2025-10-08,booking.com,2,2025-10-10,2025-10-13,Toronto Downtown Luxurious Stylish 3 Bedroom 3 Bath 2 Balconies near Rogers Centre lakeview condo,"Downtown Toronto, Toronto",Apartment with Balcony,1.1 miles from downtown,N/A,$504
2025-10-08,booking.com,2,2025-10-10,2025-10-13,Toronto Entertainment District - King Bed Condo - Close to Core - Dome - Scotiabank - CNE - Fort York - Near King St W,"Fashion District, Toronto (Fashion District)",One-Bedroom Apartment,1.2 miles from downtown,N/A,$215
2025-10-08,booking.com,2,2025-10-10,2025-10-13,"Serene Don River Nature gateway- 2BR suite, Private Patio, Free Parking","North York, Toronto",Two-Bedroom Suite,10.5 miles from downtown,N/A,$144
2025-10-08,booking.com,2,2025-10-10,2025-10-13,The St. Regis Toronto,"Financial District, Toronto (Financial District)","Deluxe, King Bed, Guest room, 1 King, City view",0.2 miles from downtown,N/A,$423
2025-10-08,booking.com,2,2025-10-10,2025-10-13,Downtown Oasis Condo with Balcony & Free Parking,"Downtown Toronto, Toronto",Two-Bedroom Apartment,1.1 miles from downtown,N/A,$203
2025-10-08,booking.com,2,2025-10-10,2025-10-13,The Drake Hotel,"West Queen West, Toronto (West Queen West)",Classic Queen,2.2 miles from downtown,N/A,$320
2025-10-08,booking.com,2,2025-10-10,2025-10-13,DT Apt great view whit garden,"Downtown Toronto, Toronto",One-Bedroom Apartment,1.3 miles from downtown,N/A,$181
2025-10-08,booking.com,2,2025-10-10,2025-10-13,The Den Toronto,Toronto,Queen Room with Two Queen Beds,3.9 miles from downtown,N/A,$55
2025-10-08,booking.com,2,2025-10-10,2025-10-13,Hazelton Suites - Yorkville - Indoor Pool & Hot Tub,"Bloor-Yorkville, Toronto (Bloor-Yorkville)",Apartment with View and Balcony,1.4 miles from downtown,N/A,$692
2025-10-08,booking.com,2,2025-10-10,2025-10-13,ComfyRoom,"Scarborough, Toronto",Budget Double Room,9.3 miles from downtown,Late Escape Deal,$76
2025-10-08,booking.com,2,2025-10-10,2025-10-13,Cozy Room in a Quiet Neighbourhood,"Scarborough, Toronto",Double Room with Shared Bathroom,13.7 miles from downtown,Late Escape Deal,$74
2025-10-08,booking.com,2,2025-10-10,2025-10-13,Park Motel,"Scarborough, Toronto",Deluxe Queen Room,9.2 miles from downtown,N/A,$103
2025-10-08,booking.com,2,2025-10-10,2025-10-13,Executive 1 Bedroom Condo sleeps 2,"Downtown Toronto, Toronto",One-Bedroom Apartment,1.5 miles from downtown,N/A,$238
2025-10-08,booking.com,2,2025-10-10,2025-10-13,Yorkmills and Bayview !C Cozy & Stylish Private Bdr with Shared Bathroom,"North York, Toronto",Queen Room with Shared Bathroom,6.6 miles from downtown,N/A,$46
2025-10-08,booking.com,2,2025-10-10,2025-10-13,Awesome Studio in Downtown Toronto,"Downtown Toronto, Toronto",Studio Apartment,1.5 miles from downtown,Late Escape Deal,$158
2025-10-08,booking.com,2,2025-10-10,2025-10-13,Vita House near Downsview and Yorkdale Shopping Center,"North York, Toronto",Queen Room with Garden View,8.5 miles from downtown,N/A,$81
2025-10-08,booking.com,2,2025-10-10,2025-10-13,Deluxe Queen Rooms with Privated Bathroom,"Scarborough, Toronto",Deluxe Double Room with Bath,12.1 miles from downtown,N/A,$77
2025-10-08,booking.com,2,2025-10-10,2025-10-13,spacious and bright house,"North York, Toronto",Standard Suite,10 miles from downtown,N/A,$108
2025-10-08,booking.com,2,2025-10-10,2025-10-13,King Bed TV Private Ensuite Retreat Bathroom or Economical Double Bed Room,"North York, Toronto",Budget Double Room,7.6 miles from downtown,N/A,$85
2025-10-08,booking.com,2,2025-10-10,2025-10-13,Queen Street AC SUITE-Free Wifi& Self Checkin,"Entertainment District, Toronto (Entertainment District)",Triple Room with City View,0.3 miles from downtown,N/A,$145
2025-10-08,booking.com,2,2025-10-10,2025-10-13,Pleasant 1BR Sofa Bed Close to UofT,"Downtown Toronto, Toronto",Apartment with Balcony,0.9 miles from downtown,N/A,$178
2025-10-08,booking.com,2,2025-10-10,2025-10-13,Cozy Apartment at Dundas Square!,"Yonge - Dundas, Toronto (Yonge - Dundas)",Studio Apartment,0.2 miles from downtown,N/A,$179
2025-10-08,booking.com,2,2025-10-10,2025-10-13,Yonge and Finch Subway !R Spacious & Stylish Prvt Bdr with Shared Bathroom,"North York, Toronto",Double Room,9 miles from downtown,N/A,$55
2025-10-08,booking.com,2,2025-10-10,2025-10-13,Casa Leslieville - 2BR Suite with LRG Patio,"Leslieville, Toronto (Leslieville)",Suite,3 miles from downtown,N/A,$165
