Date,Source,Number of People,Check-in Date,Check-out Date,Hotel name,Address,Room Type,Distance from attraction,Deal Info,price
2025-10-08,booking.com,2,2025-10-13,2025-10-15,Tom home,Toronto,Double Room with Shared Toilet,5 miles from downtown,N/A,$59
2025-10-08,booking.com,2,2025-10-13,2025-10-15,Sonder by Marriott Bonvoy The Liberty Apartments Liberty Village,Toronto,One-Bedroom Apartment with Queen Bed and Balcony,2.2 miles from downtown,N/A,$214
2025-10-08,booking.com,2,2025-10-13,2025-10-15,Nobu Hotel Toronto,"Entertainment District, Toronto (Entertainment District)",Deluxe King Room,0.6 miles from downtown,N/A,$584
2025-10-08,booking.com,2,2025-10-13,2025-10-15,A Stunning Chalet Style Home,"Etobicoke, Toronto",Deluxe Quadruple Room,11.9 miles from downtown,N/A,$120
2025-10-08,booking.com,2,2025-10-13,2025-10-15,Super Cosy Peaceful room with Garden view free Parking,"Etobicoke, Toronto",Double Room with Garden View,9.7 miles from downtown,N/A,$50
2025-10-08,booking.com,2,2025-10-13,2025-10-15,"The Ritz-Carlton, Toronto","Entertainment District, Toronto (Entertainment District)",City View Room - 1 King bed,0.5 miles from downtown,N/A,$695
2025-10-08,booking.com,2,2025-10-13,2025-10-15,"Upscale Suite at CN Tower, Metro Convention & Rogers Centre","Entertainment District, Toronto (Entertainment District)",One-Bedroom Apartment,0.6 miles from downtown,N/A,$215
2025-10-08,booking.com,2,2025-10-13,2025-10-15,"Apartment with Amazing Views, pool and free parking","Downtown Toronto, Toronto",Two-Bedroom Apartment,1.6 miles from downtown,N/A,$143
2025-10-08,booking.com,2,2025-10-13,2025-10-15,Magnificient View next CN Tower/Rogers/Union/MTCC,"Entertainment District, Toronto (Entertainment District)",One-Bedroom Apartment,0.7 miles from downtown,N/A,$186
2025-10-08,booking.com,2,2025-10-13,2025-10-15,3 BR Panoramas Lake Ontario and CN Tower View,"Downtown Toronto, Toronto",Three-Bedroom Apartment with Balcony,0.7 miles from downtown,Late Escape Deal,$152
2025-10-08,booking.com,2,2025-10-13,2025-10-15,Luxury 3-BR Retreat in Downtown Toronto,"Downtown Toronto, Toronto",Apartment,1.1 miles from downtown,N/A,$141
2025-10-08,booking.com,2,2025-10-13,2025-10-15,"Private 1-Bedroom Basement Apt, 10 Min to Airport ,Big Windows, Separate Entrance","Etobicoke, Toronto",One-Bedroom Apartment,10.4 miles from downtown,N/A,$79
2025-10-08,booking.com,2,2025-10-13,2025-10-15,The Roland Inviting 2BR Basement Suite in Downtown Toronto,"Old Town Toronto, Toronto (Old Town Toronto)",Suite,1.3 miles from downtown,N/A,$154
2025-10-08,booking.com,2,2025-10-13,2025-10-15,Warm Downtown Home,"Old Town Toronto, Toronto (Old Town Toronto)",Standard Double Room,0.5 miles from downtown,Late Escape Deal,$91
2025-10-08,booking.com,2,2025-10-13,2025-10-15,Old Mill Toronto Hotel,"Etobicoke, Toronto",King Room,5.5 miles from downtown,N/A,$273
2025-10-08,booking.com,2,2025-10-13,2025-10-15,Suite in the heart of downtown Toronto,"Downtown Toronto, Toronto",One-Bedroom Apartment,1.4 miles from downtown,N/A,$197
2025-10-08,booking.com,2,2025-10-13,2025-10-15,Urban 2BDRM Steps to College and Bathurst!,"Downtown Toronto, Toronto",Two-Bedroom Apartment with Balcony,1.4 miles from downtown,N/A,$152
2025-10-08,booking.com,2,2025-10-13,2025-10-15,Toronto GREAT Located,Toronto,Double Room,3.2 miles from downtown,N/A,$89
2025-10-08,booking.com,2,2025-10-13,2025-10-15,Mins from Toronto Downtown UFT Exhibition Place,Toronto,Two-Bedroom Apartment,2.9 miles from downtown,N/A,$243
2025-10-08,booking.com,2,2025-10-13,2025-10-15,Roland Hotel - Modern Industrial Suite w Private Patio,"Downtown Toronto, Toronto (Queen West)",Suite,0.5 miles from downtown,Late Escape Deal,$126
2025-10-08,booking.com,2,2025-10-13,2025-10-15,"The Anndore House, part of JDV by Hyatt","The Village, Toronto (The Village)",King Loft,1.2 miles from downtown,N/A,$286
2025-10-08,booking.com,2,2025-10-13,2025-10-15,Le Germain Hotel Toronto,"Entertainment District, Toronto (Entertainment District)",Classic Suite,0.6 miles from downtown,N/A,$445
2025-10-08,booking.com,2,2025-10-13,2025-10-15,Modern Home near Stockyards,Toronto,Two-Bedroom House,4.9 miles from downtown,N/A,$174
2025-10-08,booking.com,2,2025-10-13,2025-10-15,Nest in the Orchard--cozy room,"Scarborough, Toronto",Double Room,11.7 miles from downtown,N/A,$43
