Date,Source,Number of People,Check-in Date,Check-out Date,Hotel name,Address,Room Type,Distance from attraction,Deal Info,price,Review,name,score,Review Score,Number of Reviews,Rating,Star Rating,Distance from Attraction,Location Score,MEAN_TEMPERATURE,MIN_TEMPERATURE,MAX_TEMPERATURE,TOTAL_PRECIPITATION,TOTAL_SNOW,SNOW_ON_GROUND,SPEED_MAX_GUST,MAX_REL_HUMIDITY,hotel_index,events_total_score,events_max_score,events_avg_score,events_count,events_earliest_day,events_latest_day,events_avg_day,events_primary_segment,events_span_days,events_density,has_major_event,has_multiple_events
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,Union Hotel,"Financial District, Toronto (Financial District)",Queen Room,0.4 miles from downtown,Free airport taxi,$230,,,,,,,,,,,,,,,,,,44,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,B Hotel,Toronto,Deluxe Suite,2.7 miles from downtown,,$154,,,,,,,,,,,,,,,,,,45,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,Deluxe Suites at York,"Entertainment District, Toronto (Entertainment District)",One-Bedroom Apartment with City View,0.7 miles from downtown,Free airport taxi,$213,,,,,,,,,,,,,,,,,,46,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,W Toronto,"Bloor-Yorkville, Toronto (Bloor-Yorkville)",Deluxe King Room,1.3 miles from downtown,,$245,,,,,,,,,,,,,,,,,,47,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,Toronto Marriott City Centre Hotel,"Entertainment District, Toronto (Entertainment District)","Guest room, 1 Queen",0.8 miles from downtown,,$430,,,,,,,,,,,,,,,,,,48,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,Modern Toronto Lake View & CN Tower View - One Free Parking,"The Harbourfront, Toronto (Entertainment District)",Two-Bedroom Apartment,0.6 miles from downtown,Free airport taxi,$299,,,,,,,,,,,,,,,,,,49,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,586 Hotel,"Kensington Market, Toronto (Kensington Market)",Double Room,0.9 miles from downtown,,$117,,,,,,,,,,,,,,,,,,50,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,Downtown Toronto Condo CN Tower,"The Harbourfront, Toronto (Entertainment District)",One-Bedroom Apartment,0.7 miles from downtown,Free airport taxi,$208,,,,,,,,,,,,,,,,,,51,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,Upscale 1 Bed & Den Downtown Toronto,"Downtown Toronto, Toronto",Two-Bedroom Apartment,1.2 miles from downtown,,$151,,,,,,,,,,,,,,,,,,52,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,Warm Downtown Home,"Old Town Toronto, Toronto (Old Town Toronto)",Standard Double Room,0.5 miles from downtown,,$126,,,,,,,,,,,,,,,,,,53,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,"The Anndore House, part of JDV by Hyatt","The Village, Toronto (The Village)",Queen Loft,1.2 miles from downtown,,$286,,,,,,,,,,,,,,,,,,54,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,Luxury Home - Upper Toronto Beaches,Toronto,Vacation Home,3.7 miles from downtown,Free airport taxi,$381,,,,,,,,,,,,,,,,,,55,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,EST Hotel,"Etobicoke, Toronto",Standard one Queen bed,13 miles from downtown,,$128,,,,,,,,,,,,,,,,,,56,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,Modern Private Room Private Bathroom with King Bed with TV and Optional Balcony 10 minutes to Rogers Stadium Midtown Downtown Toronto,"North York, Toronto",Triple Room with Private Bathroom,7.5 miles from downtown,,$118,,,,,,,,,,,,,,,,,,57,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,Comfort Inn & Conference Centre Toronto Airport,"Etobicoke, Toronto",Standard King Room,10.7 miles from downtown,,$97,,,,,,,,,,,,,,,,,,58,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,Sheraton Toronto Airport Hotel & Conference Centre,"Etobicoke, Toronto","Traditional, Guest room, 2 Queen",10.5 miles from downtown,,$139,,,,,,,,,,,,,,,,,,59,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,Core Downtown Toronto-3 Bedrooms-2 Bathrooms-Washrooms-Free Parking-CN Tower-Ripleys Museum-Blue Jays Stadium In front-Indoor Gym-Swimming Pool-Jacuzzi Sauna-Filter Drinking Water-WiFi,"Entertainment District, Toronto (Entertainment District)",Three-Bedroom Apartment,0.7 miles from downtown,Free airport taxi,$355,,,,,,,,,,,,,,,,,,60,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,Le Germain Hotel Toronto,"Entertainment District, Toronto (Entertainment District)",Deluxe King Room,0.6 miles from downtown,Free airport taxi,$294,,,,,,,,,,,,,,,,,,61,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,Toronto Travellers Home,"Kensington Market, Toronto (Kensington Market)",,0.9 miles from downtown,,$109,,,,,,,,,,,,,,,,,,62,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,"The Westin Harbour Castle, Toronto","The Harbourfront, Toronto (The Harbourfront)","Guest room, 1 King, Lake view",0.8 miles from downtown,,$238,,,,,,,,,,,,,,,,,,63,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,Kimpton Saint George Hotel by IHG,"The Annex, Toronto (The Annex)",Premium King Room - High Floor,1.4 miles from downtown,,$273,,,,,,,,,,,,,,,,,,64,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,Stay Inn Hotel Toronto,"Etobicoke, Toronto",Business King Room - Fully Renovated 2021,8.6 miles from downtown,,$156,,,,,,,,,,,,,,,,,,65,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,Dragon Gate Inn,"Downtown Toronto, Toronto",Superior Studio (2 Adults),1.3 miles from downtown,,$123,,,,,,,,,,,,,,,,,,66,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,1 Hotel Toronto,"Fashion District, Toronto (Fashion District)",Studio King,1.2 miles from downtown,Free airport taxi,$353,,,,,,,,,,,,,,,,,,67,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,Courtyard by Marriott Toronto Downtown,"The Village, Toronto (The Village)",King Room with City View,0.8 miles from downtown,,$236,,,,,,,,,,,,,,,,,,68,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,The Westin Toronto Airport,"Etobicoke, Toronto (Northeast Mississauga)","Traditional, Guest room, 1 King",11.1 miles from downtown,,$133,,,,,,,,,,,,,,,,,,69,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,Super 8 by Wyndham Toronto East ON,"Scarborough, Toronto",Queen Room - Smoking,9.7 miles from downtown,,$92,,,,,,,,,,,,,,,,,,70,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,Casa St Clair Hotel 1BR Basement Suite with Private Patio,Toronto,Suite,3.1 miles from downtown,Late Escape Deal,$123,,,,,,,,,,,,,,,,,,71,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,Designer One Bedroom Suite - Entertainment District Toronto,"Entertainment District, Toronto (Entertainment District)",One-Bedroom Apartment,0.4 miles from downtown,Free airport taxi,$250,,,,,,,,,,,,,,,,,,72,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,The Rex Hotel Jazz & Blues Bar,"Downtown Toronto, Toronto (Queen West)",Standard Room with Double Bed and Private Bathroom,0.3 miles from downtown,,$145,,,,,,,,,,,,,,,,,,73,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,Stylish Cozy Studio Condo Downtown,"The Village, Toronto (The Village)",Apartment,0.5 miles from downtown,,$169,,,,,,,,,,,,,,,,,,74,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,Hotel Victoria,"Financial District, Toronto (Financial District)",Standard Queen Room,0.3 miles from downtown,Free airport taxi,$200,,,,,,,,,,,,,,,,,,75,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,Pantages Hotel Toronto Centre,"Yonge - Dundas, Toronto (Yonge - Dundas)",Deluxe King Room,0.2 miles from downtown,Free airport taxi,$196,,,,,,,,,,,,,,,,,,76,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,"The Ellios Suites - In Downtown Toronto, Opposite CN Tower & Rogers Centre","Entertainment District, Toronto (Entertainment District)",One-Bedroom Apartment,0.7 miles from downtown,Free airport taxi,$250,,,,,,,,,,,,,,,,,,77,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,Modern Suite in Etobicoke - Near Airport & Downtown!,"Etobicoke, Toronto",One-Bedroom Apartment,7.2 miles from downtown,,$129,,,,,,,,,,,,,,,,,,78,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,Residence Inn by Marriott Toronto Airport,"Etobicoke, Toronto",King or Queen Suite with Sofa Bed,10.6 miles from downtown,,$178,,,,,,,,,,,,,,,,,,79,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,The One,"Entertainment District, Toronto (Entertainment District)",Deluxe One-Bedroom Apartment,0.7 miles from downtown,,$174,,,,,,,,,,,,,,,,,,80,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,Sonder by Marriott Bonvoy Artesa Apartments West Queen West,Toronto,One-Bedroom Apartment with Double Bed and Balcony,2.4 miles from downtown,,$204,,,,,,,,,,,,,,,,,,81,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,freed Suites - Downtown Toronto,"Entertainment District, Toronto (Entertainment District)",Two-Bedroom Apartment with Balcony,0.4 miles from downtown,Free airport taxi,$334,,,,,,,,,,,,,,,,,,82,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,The Omni King Edward Hotel,"Old Town Toronto, Toronto (Old Town Toronto)",Deluxe Room - 1 Queen Bed,0.3 miles from downtown,Free airport taxi,$241,,,,,,,,,,,,,,,,,,83,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,Madison Manor Boutique Hotel,"The Annex, Toronto (The Annex)",Partner offer option,1.5 miles from downtown,Free airport taxi,$190,,,,,,,,,,,,,,,,,,84,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,The Westlake,"Etobicoke, Toronto",Queen Suite,7 miles from downtown,Free airport taxi,$205,,,,,,,,,,,,,,,,,,85,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,Park Hyatt Toronto,"The Annex, Toronto (The Annex)",King Room,1.4 miles from downtown,,$538,,,,,,,,,,,,,,,,,,86,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,Hazelton Suites - Yorkville - Indoor Pool & Hot Tub,"Bloor-Yorkville, Toronto (Bloor-Yorkville)",Apartment with View and Balcony,1.4 miles from downtown,Free airport taxi,$669,,,,,,,,,,,,,,,,,,87,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,The Alexandra Hotel,"Downtown Toronto, Toronto",Double and Single Bed Room,1 miles from downtown,,$138,,,,,,,,,,,,,,,,,,88,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,Marriott Downtown at CF Toronto Eaton Centre,"Yonge - Dundas, Toronto (Yonge - Dundas)","Guest room, 2 Double",0.2 miles from downtown,,$250,,,,,,,,,,,,,,,,,,89,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,Deluxe Inn,"Etobicoke, Toronto",Queen Room - Non-Smoking,8.2 miles from downtown,,$89,,,,,,,,,,,,,,,,,,90,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,Nobu Suites - Toronto's Entertainment District,"Entertainment District, Toronto (Entertainment District)",Two-Bedroom Apartment,0.4 miles from downtown,Free airport taxi,$308,,,,,,,,,,,,,,,,,,91,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,Stylish Condos Toronto,"Entertainment District, Toronto (Entertainment District)",Two-Bedroom Apartment,0.7 miles from downtown,Free airport taxi,$303,,,,,,,,,,,,,,,,,,92,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,Yonge Suites Apart Hotel,"Yonge - Dundas, Toronto (Yonge Street)",One-Bedroom Apartment with Partial City View,0.2 miles from downtown,Free airport taxi,$202,,,,,,,,,,,,,,,,,,93,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,"Large Downtown 2Br condo with Parking steps to Eaton Centre, UofT and SickKids","Downtown Toronto, Toronto",Two-Bedroom Apartment,0.6 miles from downtown,Free airport taxi,$253,,,,,,,,,,,,,,,,,,94,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,Downtown Toronto 2 bedrooms with parking,"Entertainment District, Toronto (Entertainment District)",Two-Bedroom Apartment with Balcony,0.7 miles from downtown,Free airport taxi,$265,,,,,,,,,,,,,,,,,,95,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,Delta Hotels by Marriott Toronto,"Entertainment District, Toronto (Entertainment District)",King Room,0.7 miles from downtown,,$272,,,,,,,,,,,,,,,,,,96,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,Gorgeous Condo in Downtown Near CN Tower,"Entertainment District, Toronto (Entertainment District)",One-Bedroom Apartment,0.6 miles from downtown,,$177,,,,,,,,,,,,,,,,,,97,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,Sutton Place Hotel Toronto,"Entertainment District, Toronto (Entertainment District)",Accessible Room - 1 King Bed,0.7 miles from downtown,Free airport taxi,$214,,,,,,,,,,,,,,,,,,98,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,The Hazelton Hotel,"Bloor-Yorkville, Toronto (Bloor-Yorkville)","Deluxe Room, 1 King Bed, Balcony",1.4 miles from downtown,Free airport taxi,$790,,,,,,,,,,,,,,,,,,99,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,Holiday Inn Express Toronto-North York by IHG,"North York, Toronto",Standard King Room,10.2 miles from downtown,,$142,,,,,,,,,,,,,,,,,,100,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,Best Western Premier Toronto Airport Carlingview Hotel,"Etobicoke, Toronto (Northeast Mississauga)",King Room - Non-Smoking/Shower Only,10.7 miles from downtown,,$108,,,,,,,,,,,,,,,,,,101,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,Modern Downtown Condo Free Parking Pool Balcony Walk to Lake,"Downtown Toronto, Toronto",One-Bedroom Apartment,1.6 miles from downtown,Free airport taxi,$243,,,,,,,,,,,,,,,,,,102,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,TononHouse,"North York, Toronto",Queen Room,9.2 miles from downtown,Late Escape Deal,$69,,,,,,,,,,,,,,,,,,103,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,"Toor Hotel Toronto, Part Of Jdv By Hyatt","Downtown Toronto, Toronto",King Room,0.5 miles from downtown,,$198,,,,,,,,,,,,,,,,,,104,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,Lovely 1-Bedroom New Apartment Downtown,Toronto,One-Bedroom Apartment,2.2 miles from downtown,Late Escape Deal,$138,,,,,,,,,,,,,,,,,,105,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,La TUMU,"The Village, Toronto (The Village)",Deluxe King Studio,0.9 miles from downtown,Free airport taxi,$205,,,,,,,,,,,,,,,,,,106,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,Chic 1-BR Condo; Parking included; Downtown Core,"Entertainment District, Toronto (Entertainment District)",One-Bedroom Apartment,0.7 miles from downtown,Free airport taxi,$366,,,,,,,,,,,,,,,,,,107,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,Montecassino Hotel & Event Centre,"North York, Toronto",Partner offer option,8.6 miles from downtown,,$130,,,,,,,,,,,,,,,,,,108,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,Two BD CN Tower and Lake Ontario View,"Entertainment District, Toronto (Entertainment District)",Two-Bedroom Apartment,0.7 miles from downtown,Free airport taxi,$347,,,,,,,,,,,,,,,,,,109,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,"Spacious 2 Bedroom plus Den, 2 Bath, Sleeps 5 with Balcony and Lakeview Downtown Toronto Condo","Downtown Toronto, Toronto",Three-Bedroom Apartment,1.6 miles from downtown,Free airport taxi,$495,,,,,,,,,,,,,,,,,,110,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,"Spacious Room with Ensuite Bathroom near Subway, Koreatown & UofT","Downtown Toronto, Toronto",Superior Queen Room,1.8 miles from downtown,,$131,,,,,,,,,,,,,,,,,,111,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,Beautiful Luxurious Modern Condo With Breathtaking Views,"Entertainment District, Toronto (Entertainment District)",Two-Bedroom Apartment,0.7 miles from downtown,Free airport taxi,$496,,,,,,,,,,,,,,,,,,112,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,Gabby's Place Downtown Core,"Cabbagetown, Toronto (Cabbagetown)",Studio,0.8 miles from downtown,Free airport taxi,$191,,,,,,,,,,,,,,,,,,113,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,Lovely 2 Bed Condo in Downtown Toronto,"Downtown Toronto, Toronto",One-Bedroom Apartment,1.1 miles from downtown,Free airport taxi,$194,,,,,,,,,,,,,,,,,,114,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,Le Germain Hotel Maple Leaf Square,"Entertainment District, Toronto (Entertainment District)",Classic King Room,0.6 miles from downtown,Free airport taxi,$284,,,,,,,,,,,,,,,,,,115,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,Residence Inn by Marriott Toronto Downtown / Entertainment District,"Entertainment District, Toronto (Entertainment District)",King Studio with Sofa Bed,0.7 miles from downtown,,$222,,,,,,,,,,,,,,,,,,116,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,"Stylish Stay Toronto Oasis - Reg # STR-2309-HMVRVX exp Feb 21, 2026","The Village, Toronto (The Village)",One-Bedroom Apartment,0.5 miles from downtown,Free airport taxi,$210,,,,,,,,,,,,,,,,,,117,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,Downtown Luxury Victorian Retreat,"Cabbagetown, Toronto (Cabbagetown)",Deluxe Queen Room with Garden View,0.8 miles from downtown,Free airport taxi,$260,,,,,,,,,,,,,,,,,,118,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,"Elegant 2BR & 2BA Retreat in Prime Yorkville, Downtown","Bloor-Yorkville, Toronto (Bloor-Yorkville)",Two-Bedroom Apartment with City View,1.4 miles from downtown,Free airport taxi,$266,,,,,,,,,,,,,,,,,,119,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,Modern Apartment Close To The Beach with Parking,Toronto,Two-Bedroom Apartment,3.6 miles from downtown,Free airport taxi,$268,,,,,,,,,,,,,,,,,,120,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,Filmores Hotel,"Downtown Toronto, Toronto",Queen Room,0.6 miles from downtown,,$153,,,,,,,,,,,,,,,,,,121,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,Central Downtown Toronto - Trinity Bellwood Park,"Downtown Toronto, Toronto",Studio Apartment,1.4 miles from downtown,,$131,,,,,,,,,,,,,,,,,,122,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,Xiao Wang,"The Annex, Toronto (The Annex)",Deluxe Room,1.6 miles from downtown,,$186,,,,,,,,,,,,,,,,,,123,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,Toronto Airport Marriott Hotel,"Etobicoke, Toronto",King Room,10.8 miles from downtown,,$134,,,,,,,,,,,,,,,,,,124,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,Yorkville Condo near STK,"Bloor-Yorkville, Toronto (Bloor-Yorkville)",One-Bedroom Apartment with Garden View,1.4 miles from downtown,Free airport taxi,$177,,,,,,,,,,,,,,,,,,125,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,"BISHA, a Luxury Collection Hotel, Toronto","Entertainment District, Toronto (Entertainment District)",The Nina King Room with City View,0.7 miles from downtown,,$320,,,,,,,,,,,,,,,,,,126,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,Beautiful Modern Toronto Luxurious Scotiabank Arena,"Entertainment District, Toronto (Entertainment District)",Apartment with Lake View,0.6 miles from downtown,Free airport taxi,$523,,,,,,,,,,,,,,,,,,127,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,3 BR House in Toronto Downtown,Toronto,Apartment,3 miles from downtown,Free airport taxi,$305,,,,,,,,,,,,,,,,,,128,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,New custom-built house in Toronto,"North York, Toronto",Three-Bedroom House,6.3 miles from downtown,Free airport taxi,$309,,,,,,,,,,,,,,,,,,129,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,Central Downtown 1 and Den w 3 beds Sleeps 4 by UofT,"Downtown Toronto, Toronto",Two-Bedroom Deluxe Apartment,0.9 miles from downtown,Free airport taxi,$182,,,,,,,,,,,,,,,,,,130,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,Carlton House,"Cabbagetown, Toronto (Cabbagetown)",Queen Room,1.3 miles from downtown,,$129,,,,,,,,,,,,,,,,,,131,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
