Event Name,Date,Venue,Address,Latitude,Longitude,Segment,Genre,SubGenre,event_score
James Vickery - MOVED TO LEE'S PALACE,2025-10-30,Lee's Palace,529 Bloor St. W.,43.6654333,-79.4094974,Music,R&B,R&B,6.6
Oxis,2025-10-28,The Garrison,1197 Dundas Street West,43.6492732,-79.4223075,Music,Rock,Pop,6.6
THE TOXHARDS with Special Guests,2025-10-26,Drake Underground,1150 Queen St. West,43.64329,-79.42463,Music,Rock,Rock,6.6
Mikayla Geier - Diva Tour 2025,2025-11-15,The Drake Hotel,1150 Queen Street West,43.6431078,-79.4246457,Music,Pop,Pop,6.6
Alyssa Reid,2025-11-15,The Mod Club (formerly known as The Axis Club),722 College St.,43.6551655,-79.4190636,Music,Rock,Pop,6.6
Reuben And The Dark - Funeral Sky Anniversary Tour,2025-11-25,Longboat Hall,1087 Queen Street West (Basement Of Great Hall),43.64335,-79.42202,Music,Rock,Pop,6.6
The Life of a Showgirl Release Party,2025-10-04,DPRTMNT,473 Adelaide St W,43.64647,-79.39689,Music,Pop,Pop,6.6
RUBII,2025-11-22,The Drake Hotel,1150 Queen Street West,43.6431078,-79.4246457,Music,R&B,R&B,6.6
Hollerado,2025-11-22,The Horseshoe Tavern,370 Queen Street West,43.64911,-79.39588,Music,Rock,Pop,6.6
The Altons & Thee Sinseers: Club Heartache Tour,2025-11-22,The Mod Club (formerly known as The Axis Club),722 College St.,43.6551655,-79.4190636,Music,Rock,Pop,6.6
Ash Molloy: THE FOOLS TOUR,2025-11-20,Rivoli,334 Queen St. W.,43.6490694,-79.3948545,Music,Pop,Pop,6.6
Billy Raffoul Fall '25 North American Tour,2025-11-19,Longboat Hall,1087 Queen Street West (Basement Of Great Hall),43.64335,-79.42202,Music,Rock,Pop,6.6
Hollerado,2025-11-21,The Horseshoe Tavern,370 Queen Street West,43.64911,-79.39588,Music,Rock,Pop,6.6
Hollerado,2025-11-20,The Horseshoe Tavern,370 Queen Street West,43.64911,-79.39588,Music,Rock,Pop,6.6
Men Without Hats,2025-11-20,The Mod Club (formerly known as The Axis Club),722 College St.,43.6551655,-79.4190636,Music,Pop,Pop,6.6
Ayoni,2025-10-21,The Drake Hotel,1150 Queen Street West,43.6431078,-79.4246457,Music,Pop,Pop,6.6
降噪 . DE-NOISE x Yuqi Live House,2025-10-19,The Dance Cave,529 Bloor Street West,43.665244,-79.409452,Music,R&B,R&B,6.6
Young Culture,2025-12-15,Hard Luck Bar,772A Dundas St. W,43.652111,-79.407537,Music,Rock,Pop,6.6
Hiroki Tanaka with Cutsleeve & Jo Passed,2025-11-08,The Dance Cave,529 Bloor Street West,43.665244,-79.409452,Music,Rock,Rock,6.6
Asha Banks - How Real Was It Tour,2025-12-12,The Drake Hotel,1150 Queen Street West,43.6431078,-79.4246457,Music,Pop,Pop,6.6
"Red Astro Band - Tribute to Red Hot Chili Peppers, Russo, DJ Frankinstyle",2025-10-31,The Rockpile Bar & Nightclub,5555A Dundas St. West,43.62942,-79.548931,Music,Rock,Rock,6.6
The Two Lips: Kiss & Tell Tour,2025-11-05,The Garrison,1197 Dundas Street West,43.6492732,-79.4223075,Music,Pop,Pop,6.6
Post Animal,2025-11-02,The Garrison,1197 Dundas Street West,43.6492732,-79.4223075,Music,Rock,Pop,6.6
The Brokes: The Strokes Experience,2025-10-04,Lee's Palace,529 Bloor Street West,43.665249,-79.409447,Music,Rock,Rock,6.6
Maddie Zahm - The Sad & Sexy Tour,2025-10-23,The Opera House,735 Queen St. E.,43.6590002,-79.3487743,Music,Pop,Pop,6.6
Boyish - The Gun Show,2025-11-03,The Drake Hotel,1150 Queen Street West,43.6431078,-79.4246457,Music,Rock,Pop,6.6
Sofia Camara,2025-11-06,TD Music Hall - Allied Music Centre,178 Victoria St,43.65407,-79.37901,Music,Pop,Pop,6.6
Ari Abdul - Change Tour,2025-11-03,The Mod Club (formerly known as The Axis Club),722 College St.,43.6551655,-79.4190636,Music,Pop,Pop,6.6
ASTN: What If This Tour...,2025-11-04,The Mod Club (formerly known as The Axis Club),722 College St.,43.6551655,-79.4190636,Music,R&B,R&B,6.6
Pink Mountaintops,2025-11-06,Monarch Tavern,12 Clinton Street,43.65403,-79.41368,Music,Rock,Pop,6.6
The Aces - Gold Star Baby Tour,2025-11-07,The Mod Club (formerly known as The Axis Club),722 College St.,43.6551655,-79.4190636,Music,Rock,Pop,6.6
Andrew Cushin,2025-11-11,The Drake Hotel,1150 Queen Street West,43.6431078,-79.4246457,Music,Rock,Pop,6.6
The Saints '73-'78,2025-11-13,The Phoenix Concert Theatre,410 Sherbourne Street,43.66473,-79.3742,Music,Rock,Pop,6.6
Allan Rayman,2025-11-14,The Opera House,735 Queen St. E.,43.6590002,-79.3487743,Music,Rock,Pop,6.6
JMSN: Scared Straight Tour,2025-11-13,The Mod Club (formerly known as The Axis Club),722 College St.,43.6551655,-79.4190636,Music,Rock,Pop,6.6
Skepsis,2025-11-06,CODA,794 Bathurst Street,43.665365,-79.41149,Music,Rock,Pop,6.6
Christian Kuria: The Paradigm North America Tour,2025-10-04,The Mod Club (formerly known as The Axis Club),722 College St.,43.6551655,-79.4190636,Music,R&B,R&B,6.6
Mon Rovîa,2025-11-11,The Opera House,735 Queen St. E.,43.6590002,-79.3487743,Music,Rock,Pop,6.6
Sons of Legion - Soul to SØL Tour MOVED TO THE HORSESHOE TAVERN,2025-11-10,Horseshoe Tavern,370 Queen St. W.,43.6490438,-79.395913,Music,Rock,Pop,6.6
Midnight Generation - Tender Love World Tour,2025-10-19,The Mod Club (formerly known as The Axis Club),722 College St.,43.6551655,-79.4190636,Music,Rock,Pop,6.6
Amaarae: The Black Star Experience,2025-11-20,REBEL,11 Polson St.,43.6415548,-79.3540246,Music,Pop,Pop,6.6
Frankie and the Witch Fingers with Population II,2025-10-07,Lee's Palace,529 Bloor Street West,43.665249,-79.409447,Music,Rock,Rock,6.6
Vincent Lima: To Love A Thing That Fades 2025 Tour,2025-10-18,The Opera House,735 Queen St. E.,43.6590002,-79.3487743,Music,Rock,Pop,6.6
Shef Leppard Live at El Mocambo,2025-10-17,The Starlight Room at The El Mocambo,464 Spadina Avenue,43.6575661,-79.4001349,Music,Rock,Rock,6.6
Dice,2025-10-18,Velvet Underground,508 Queen St. W.,43.6477172,-79.4014822,Music,Rock,Pop,6.6
"yung kai: flower, moon and star tour",2025-10-08,Velvet Underground,508 Queen St. W.,43.6477172,-79.4014822,Music,Pop,Pop,6.6
Alex Porat: crushed! tour,2025-10-08,The Great Hall,1087 Queen St. W.,43.6432475,-79.4220782,Music,Pop,Pop,6.6
MODO-LIVE Presents: Lady Wray,2025-10-08,The Mod Club (formerly known as The Axis Club),722 College St.,43.6551655,-79.4190636,Music,R&B,R&B,6.6
Molly Grace,2025-10-17,Velvet Underground,508 Queen St. W.,43.6477172,-79.4014822,Music,Rock,Pop,6.6
jadu heart,2025-09-28,Lee's Palace,529 Bloor St. W.,43.6654333,-79.4094974,Music,Pop,Pop,6.6
"Chris Holmes, Ryder",2025-09-27,The Rockpile Bar & Nightclub,5555A Dundas St. West,43.62942,-79.548931,Music,Rock,Rock,6.6
The Besnard Lakes with Special Guests,2025-11-06,Lee's Palace,529 Bloor Street West,43.665249,-79.409447,Music,Rock,Pop,6.6
The Temper Trap,2025-11-04,The Concert Hall,The Masonic Temple,43.67308,-79.38842,Music,Rock,Pop,6.6
Matthew Ifield: My Favourite Places To Be,2025-09-27,The Drake Hotel,1150 Queen Street West,43.6431078,-79.4246457,Music,Pop,Pop,6.6
Lowest Of The Low,2025-12-05,Lee's Palace,529 Bloor Street West,43.665249,-79.409447,Music,Rock,Pop,6.6
Delicate Steve,2025-10-14,The Horseshoe Tavern,370 Queen Street West,43.64911,-79.39588,Music,Rock,Pop,6.6
JONAH MARAIS: HEARTS BACK HOME TOUR,2025-10-15,Velvet Underground,508 Queen St. W.,43.6477172,-79.4014822,Music,Pop,Pop,6.6
The Lizards 12 Anniversary,2025-11-29,Lee's Palace,529 Bloor Street West,43.665249,-79.409447,Music,Rock,Rock,6.6
Wing Night (The Band),2025-11-29,The Opera House,735 Queen St. E.,43.6590002,-79.3487743,Music,R&B,R&B,6.6
Spoons,2025-12-05,The Mod Club (formerly known as The Axis Club),722 College St.,43.6551655,-79.4190636,Music,Rock,Pop,6.6
Oracle Sisters,2025-09-29,Velvet Underground,508 Queen St. W.,43.6477172,-79.4014822,Music,Rock,Pop,6.6
Like Moths To Flames,2025-11-27,The Opera House,735 Queen St. E.,43.6590002,-79.3487743,Music,Rock,Pop,6.6
The Heavy Heavy,2025-12-03,The Horseshoe Tavern,370 Queen Street West,43.64911,-79.39588,Music,Rock,Rock,6.6
TOBi,2025-11-13,The Opera House,735 Queen St. E.,43.6590002,-79.3487743,Music,R&B,R&B,6.6
Anson Seabra: You'll Always Be Mine Tour,2025-11-12,The Mod Club (formerly known as The Axis Club),722 College St.,43.6551655,-79.4190636,Music,Pop,Pop,6.6
Ava Max - Don't Click Play Tour,2025-10-01,The Theatre at Great Canadian Casino Resort Toronto,1133 Queens Plate Dr,43.712525,-79.602042,Music,Pop,Pop,6.6
Sons Of The East - SONS World Tour 2025,2025-10-01,The Opera House,735 Queen St. E.,43.6590002,-79.3487743,Music,Rock,Pop,6.6
Marina Satti - Pop Tour,2025-12-02,The Drake Hotel,1150 Queen Street West,43.6431078,-79.4246457,Music,Pop,Pop,6.6
Band of Skulls,2025-11-27,Lee's Palace,529 Bloor Street West,43.665249,-79.409447,Music,Rock,Rock,6.6
Children of Metal - Halloween Bash,2025-10-25,Under the Neon Palms at the El Mocambo,464 Spadina Avenue,43.65758,-79.4002,Music,Rock,Rock,6.6
Rock For Henry 2,2025-10-25,The Starlight Room at The El Mocambo,464 Spadina Avenue,43.6575661,-79.4001349,Music,Rock,Rock,6.6
Stacey Ryan,2025-10-03,The Drake Hotel,1150 Queen Street West,43.6431078,-79.4246457,Music,Pop,Pop,6.6
Johnny Stimson w/ Jettee (solo acoustic),2025-10-02,Lee's Palace,529 Bloor Street West,43.665249,-79.409447,Music,Rock,Pop,6.6
Harm & Ease - Afterlife Album Release Tour,2025-11-01,Lee's Palace,529 Bloor Street West,43.665249,-79.409447,Music,Rock,Rock,6.6
Clara La San,2025-10-25,Velvet Underground,508 Queen St. W.,43.6477172,-79.4014822,Music,R&B,R&B,6.6
Abdul Hannan: Khushnaseebi Tour,2025-10-25,The Opera House,735 Queen St. E.,43.6590002,-79.3487743,Music,Rock,Pop,6.6
Don Broco,2025-10-26,The Opera House,735 Queen St. E.,43.6590002,-79.3487743,Music,Rock,Pop,6.6
Good Neighbours,2025-10-24,The Opera House,735 Queen St. E.,43.6590002,-79.3487743,Music,Rock,Pop,6.6
Skinshape with Sons of Sevilla,2025-10-01,Lee's Palace,529 Bloor Street West,43.665249,-79.409447,Music,Rock,Rock,6.6
almost monday,2025-10-02,The Mod Club (formerly known as The Axis Club),722 College St.,43.6551655,-79.4190636,Music,Pop,Pop,6.6
Rock with Love: Toronto's Biggest and Best Cover Band,2025-11-08,The Opera House,735 Queen St. E.,43.6590002,-79.3487743,Music,Rock,Pop,6.6
Gavin James,2025-09-25,Velvet Underground,508 Queen St. W.,43.6477172,-79.4014822,Music,Rock,Pop,6.6
TWRP - The Longest Weekend 2025 Tour,2025-10-10,The Opera House,735 Queen St. E.,43.6590002,-79.3487743,Music,Rock,Pop,6.6
Michael Minelli - with Love Tour,2025-09-26,The Drake Hotel,1150 Queen Street West,43.6431078,-79.4246457,Music,Pop,Pop,6.6
MILD ORANGE: THE//GLOW TOUR 2025,2025-09-24,Longboat Hall,1087 Queen Street West (Basement Of Great Hall),43.64335,-79.42202,Music,Pop,Pop,6.6
We Will Rock You,2025-12-28,Ed Mirvish Theatre,244 Victoria Street,0.0,0.0,Arts & Theatre,Theatre,Musical,6.33
We Will Rock You,2025-12-27,Ed Mirvish Theatre,244 Victoria Street,0.0,0.0,Arts & Theatre,Theatre,Musical,6.33
We Will Rock You,2025-12-26,Ed Mirvish Theatre,244 Victoria Street,0.0,0.0,Arts & Theatre,Theatre,Musical,6.33
We Will Rock You,2025-12-24,Ed Mirvish Theatre,244 Victoria Street,0.0,0.0,Arts & Theatre,Theatre,Musical,6.33
MJ (Touring),2025-09-26,Ed Mirvish Theatre,244 Victoria Street,0.0,0.0,Arts & Theatre,Theatre,Musical,6.33
MJ (Touring),2025-09-25,Ed Mirvish Theatre,244 Victoria Street,0.0,0.0,Arts & Theatre,Theatre,Musical,6.33
We Will Rock You,2025-12-23,Ed Mirvish Theatre,244 Victoria Street,0.0,0.0,Arts & Theatre,Theatre,Musical,6.33
We Will Rock You,2025-12-21,Ed Mirvish Theatre,244 Victoria Street,0.0,0.0,Arts & Theatre,Theatre,Musical,6.33
We Will Rock You,2025-12-20,Ed Mirvish Theatre,244 Victoria Street,0.0,0.0,Arts & Theatre,Theatre,Musical,6.33
MJ (Touring),2025-10-09,Ed Mirvish Theatre,244 Victoria Street,0.0,0.0,Arts & Theatre,Theatre,Musical,6.33
MJ (Touring),2025-10-12,Ed Mirvish Theatre,244 Victoria Street,0.0,0.0,Arts & Theatre,Theatre,Musical,6.33
MJ (Touring),2025-10-14,Ed Mirvish Theatre,244 Victoria Street,0.0,0.0,Arts & Theatre,Theatre,Musical,6.33
MJ (Touring),2025-10-16,Ed Mirvish Theatre,244 Victoria Street,0.0,0.0,Arts & Theatre,Theatre,Musical,6.33
MJ (Touring),2025-10-10,Ed Mirvish Theatre,244 Victoria Street,0.0,0.0,Arts & Theatre,Theatre,Musical,6.33
We Will Rock You,2025-12-31,Ed Mirvish Theatre,244 Victoria Street,0.0,0.0,Arts & Theatre,Theatre,Musical,6.33
We Will Rock You,2025-12-30,Ed Mirvish Theatre,244 Victoria Street,0.0,0.0,Arts & Theatre,Theatre,Musical,6.33
MJ (Touring),2025-10-11,Ed Mirvish Theatre,244 Victoria Street,0.0,0.0,Arts & Theatre,Theatre,Musical,6.33
We Will Rock You,2025-12-09,Ed Mirvish Theatre,244 Victoria Street,0.0,0.0,Arts & Theatre,Theatre,Musical,6.33
We Will Rock You,2025-12-12,Ed Mirvish Theatre,244 Victoria Street,0.0,0.0,Arts & Theatre,Theatre,Musical,6.33
We Will Rock You,2025-12-10,Ed Mirvish Theatre,244 Victoria Street,0.0,0.0,Arts & Theatre,Theatre,Musical,6.33
We Will Rock You,2025-12-11,Ed Mirvish Theatre,244 Victoria Street,0.0,0.0,Arts & Theatre,Theatre,Musical,6.33
We Will Rock You,2025-12-13,Ed Mirvish Theatre,244 Victoria Street,0.0,0.0,Arts & Theatre,Theatre,Musical,6.33
We Will Rock You,2025-12-19,Ed Mirvish Theatre,244 Victoria Street,0.0,0.0,Arts & Theatre,Theatre,Musical,6.33
We Will Rock You,2025-12-18,Ed Mirvish Theatre,244 Victoria Street,0.0,0.0,Arts & Theatre,Theatre,Musical,6.33
MJ (Touring),2025-10-23,Ed Mirvish Theatre,244 Victoria Street,0.0,0.0,Arts & Theatre,Theatre,Musical,6.33
MJ (Touring),2025-10-24,Ed Mirvish Theatre,244 Victoria Street,0.0,0.0,Arts & Theatre,Theatre,Musical,6.33
MJ (Touring),2025-10-05,Ed Mirvish Theatre,244 Victoria Street,0.0,0.0,Arts & Theatre,Theatre,Musical,6.33
MJ (Touring),2025-10-25,Ed Mirvish Theatre,244 Victoria Street,0.0,0.0,Arts & Theatre,Theatre,Musical,6.33
MJ (Touring),2025-10-26,Ed Mirvish Theatre,244 Victoria Street,0.0,0.0,Arts & Theatre,Theatre,Musical,6.33
MJ (Touring),2025-11-01,Ed Mirvish Theatre,244 Victoria Street,0.0,0.0,Arts & Theatre,Theatre,Musical,6.33
MJ (Touring),2025-10-01,Ed Mirvish Theatre,244 Victoria Street,0.0,0.0,Arts & Theatre,Theatre,Musical,6.33
MJ (Touring),2025-10-02,Ed Mirvish Theatre,244 Victoria Street,0.0,0.0,Arts & Theatre,Theatre,Musical,6.33
MJ (Touring),2025-10-03,Ed Mirvish Theatre,244 Victoria Street,0.0,0.0,Arts & Theatre,Theatre,Musical,6.33
MJ (Touring),2025-11-02,Ed Mirvish Theatre,244 Victoria Street,0.0,0.0,Arts & Theatre,Theatre,Musical,6.33
MJ (Touring),2025-10-04,Ed Mirvish Theatre,244 Victoria Street,0.0,0.0,Arts & Theatre,Theatre,Musical,6.33
MJ (Touring),2025-10-28,Ed Mirvish Theatre,244 Victoria Street,0.0,0.0,Arts & Theatre,Theatre,Musical,6.33
MJ (Touring),2025-10-29,Ed Mirvish Theatre,244 Victoria Street,0.0,0.0,Arts & Theatre,Theatre,Musical,6.33
MJ (Touring),2025-10-30,Ed Mirvish Theatre,244 Victoria Street,0.0,0.0,Arts & Theatre,Theatre,Musical,6.33
MJ (Touring),2025-10-07,Ed Mirvish Theatre,244 Victoria Street,0.0,0.0,Arts & Theatre,Theatre,Musical,6.33
MJ (Touring),2025-10-22,Ed Mirvish Theatre,244 Victoria Street,0.0,0.0,Arts & Theatre,Theatre,Musical,6.33
MJ (Touring),2025-10-21,Ed Mirvish Theatre,244 Victoria Street,0.0,0.0,Arts & Theatre,Theatre,Musical,6.33
MJ (Touring),2025-09-30,Ed Mirvish Theatre,244 Victoria Street,0.0,0.0,Arts & Theatre,Theatre,Musical,6.33
We Will Rock You,2025-11-29,Ed Mirvish Theatre,244 Victoria Street,0.0,0.0,Arts & Theatre,Theatre,Musical,6.33
MJ (Touring),2025-09-28,Ed Mirvish Theatre,244 Victoria Street,0.0,0.0,Arts & Theatre,Theatre,Musical,6.33
MJ (Touring),2025-10-08,Ed Mirvish Theatre,244 Victoria Street,0.0,0.0,Arts & Theatre,Theatre,Musical,6.33
MJ (Touring),2025-10-18,Ed Mirvish Theatre,244 Victoria Street,0.0,0.0,Arts & Theatre,Theatre,Musical,6.33
MJ (Touring),2025-10-17,Ed Mirvish Theatre,244 Victoria Street,0.0,0.0,Arts & Theatre,Theatre,Musical,6.33
MJ (Touring),2025-10-19,Ed Mirvish Theatre,244 Victoria Street,0.0,0.0,Arts & Theatre,Theatre,Musical,6.33
We Will Rock You,2025-12-02,Ed Mirvish Theatre,244 Victoria Street,0.0,0.0,Arts & Theatre,Theatre,Musical,6.33
We Will Rock You,2025-12-04,Ed Mirvish Theatre,244 Victoria Street,0.0,0.0,Arts & Theatre,Theatre,Musical,6.33
We Will Rock You,2025-12-03,Ed Mirvish Theatre,244 Victoria Street,0.0,0.0,Arts & Theatre,Theatre,Musical,6.33
We Will Rock You,2025-11-28,Ed Mirvish Theatre,244 Victoria Street,0.0,0.0,Arts & Theatre,Theatre,Musical,6.33
We Will Rock You,2025-11-30,Ed Mirvish Theatre,244 Victoria Street,0.0,0.0,Arts & Theatre,Theatre,Musical,6.33
MJ (Touring),2025-10-15,Ed Mirvish Theatre,244 Victoria Street,0.0,0.0,Arts & Theatre,Theatre,Musical,6.33
We Will Rock You,2025-12-05,Ed Mirvish Theatre,244 Victoria Street,0.0,0.0,Arts & Theatre,Theatre,Musical,6.33
MJ (Touring),2025-09-27,Ed Mirvish Theatre,244 Victoria Street,0.0,0.0,Arts & Theatre,Theatre,Musical,6.33
A Charlie Brown Christmas - Live at the Symphony!,2025-12-06,Meridian Hall,1 Front Street East,43.6468182,-79.3766657,Arts & Theatre,Theatre,Musical,6.33
We Will Rock You,2025-12-06,Ed Mirvish Theatre,244 Victoria Street,0.0,0.0,Arts & Theatre,Theatre,Musical,6.33
We Will Rock You,2025-12-07,Ed Mirvish Theatre,244 Victoria Street,0.0,0.0,Arts & Theatre,Theatre,Musical,6.33
A Charlie Brown Christmas - Live at the Symphony!,2025-12-07,Meridian Hall,1 Front Street East,43.6468182,-79.3766657,Arts & Theatre,Theatre,Musical,6.33
We Will Rock You,2025-12-17,Ed Mirvish Theatre,244 Victoria Street,0.0,0.0,Arts & Theatre,Theatre,Musical,6.33
We Will Rock You,2025-12-16,Ed Mirvish Theatre,244 Victoria Street,0.0,0.0,Arts & Theatre,Theatre,Musical,6.33
We Will Rock You,2025-12-14,Ed Mirvish Theatre,244 Victoria Street,0.0,0.0,Arts & Theatre,Theatre,Musical,6.33
TMU Bold Women's Basketball - 2025-26 Season Pass,2025-10-31,Mattamy Athletic Centre,50 Carlton Street,43.662302,-79.379993,Sports,Basketball,Unknown,6.0
TMU Bold Men's Basketball - 2025-26 Season Pass,2025-10-31,Mattamy Athletic Centre,50 Carlton Street,43.662302,-79.379993,Sports,Basketball,Unknown,6.0
TMU Bold vs Lakehead (Men's & Women's Basketball),2025-10-31,Mattamy Athletic Centre,50 Carlton Street,43.662302,-79.379993,Sports,Basketball,Unknown,6.0
TMU Bold vs Waterloo (Men's Hockey),2025-10-04,Mattamy Athletic Centre,50 Carlton Street,43.662302,-79.379993,Sports,Hockey,Unknown,6.0
TMU Bold vs Ontario Tech (Women's Hockey),2025-10-31,Mattamy Athletic Centre,50 Carlton Street,43.662302,-79.379993,Sports,Hockey,Unknown,6.0
TMU Bold Women's Hockey - 2025-26 Season Pass,2025-10-24,Mattamy Athletic Centre,50 Carlton Street,43.662302,-79.379993,Sports,Hockey,Unknown,6.0
TMU Bold Men's Hockey - 2025-26 Season Pass,2025-10-02,Mattamy Athletic Centre,50 Carlton Street,43.662302,-79.379993,Sports,Hockey,Unknown,6.0
TMU Bold vs Western (Men's Hockey),2025-10-10,Mattamy Athletic Centre,50 Carlton Street,43.662302,-79.379993,Sports,Hockey,Unknown,6.0
Friday - Darcel Wright Memorial Classic Day Pass,2025-10-10,Mattamy Athletic Centre,50 Carlton Street,43.662302,-79.379993,Sports,Basketball,Unknown,6.0
TMU Bold vs Laurier (Men's Hockey),2025-10-02,Mattamy Athletic Centre,50 Carlton Street,43.662302,-79.379993,Sports,Hockey,Unknown,6.0
TMU Bold vs Windsor (Men's Hockey),2025-11-01,Mattamy Athletic Centre,50 Carlton Street,43.662302,-79.379993,Sports,Hockey,Unknown,6.0
TMU Bold vs Lakehead (Men's Hockey),2025-11-21,Mattamy Athletic Centre,50 Carlton Street,43.662302,-79.379993,Sports,Hockey,Unknown,6.0
TMU Bold vs Waterloo (Women's Hockey),2025-11-22,Mattamy Athletic Centre,50 Carlton Street,43.662302,-79.379993,Sports,Hockey,Unknown,6.0
TMU Bold vs McMaster (Men's & Women's Basketball),2025-11-05,Mattamy Athletic Centre,50 Carlton Street,43.662302,-79.379993,Sports,Basketball,Unknown,6.0
TMU Bold vs Brock (Women's Hockey),2025-11-06,Mattamy Athletic Centre,50 Carlton Street,43.662302,-79.379993,Sports,Hockey,Unknown,6.0
TMU Bold vs Guelph (Men's Hockey),2025-11-28,Mattamy Athletic Centre,50 Carlton Street,43.662302,-79.379993,Sports,Hockey,Unknown,6.0
TMU Bold vs Waterloo (Men's Hockey),2025-11-29,Mattamy Athletic Centre,50 Carlton Street,43.662302,-79.379993,Sports,Hockey,Unknown,6.0
TMU Bold vs Nipissing (Men's & Women's Basketball),2025-11-29,Mattamy Athletic Centre,50 Carlton Street,43.662302,-79.379993,Sports,Basketball,Unknown,6.0
TMU Bold vs Queen's (Women's Hockey),2025-11-29,Mattamy Athletic Centre,50 Carlton Street,43.662302,-79.379993,Sports,Hockey,Unknown,6.0
Saturday - Darcel Wright Memorial Classic Day Pass,2025-10-11,Mattamy Athletic Centre,50 Carlton Street,43.662302,-79.379993,Sports,Basketball,Unknown,6.0
Thursday - Darcel Wright Memorial Classic Day Pass,2025-10-09,Mattamy Athletic Centre,50 Carlton Street,43.662302,-79.379993,Sports,Basketball,Unknown,6.0
Tournament Pass - Darcel Wright Memorial Classic,2025-10-09,Mattamy Athletic Centre,50 Carlton Street,43.662302,-79.379993,Sports,Basketball,Unknown,6.0
TMU Bold vs Laurentian (Men's & Women's Basketball),2025-11-28,Mattamy Athletic Centre,50 Carlton Street,43.662302,-79.379993,Sports,Basketball,Unknown,6.0
TMU Bold vs Lakehead (Men's Hockey),2025-11-07,Mattamy Athletic Centre,50 Carlton Street,43.662302,-79.379993,Sports,Hockey,Unknown,6.0
TMU Bold vs Guelph (Men's Hockey),2025-11-08,Mattamy Athletic Centre,50 Carlton Street,43.662302,-79.379993,Sports,Hockey,Unknown,6.0
TMU Bold vs York - School Day Game (Women's Hockey),2025-10-24,Mattamy Athletic Centre,50 Carlton Street,43.662302,-79.379993,Sports,Hockey,Unknown,6.0
TMU Bold vs Brock (Men's & Women's Basketball),2025-11-09,Mattamy Athletic Centre,50 Carlton Street,43.662302,-79.379993,Sports,Basketball,Unknown,6.0
TMU Bold vs York (Men's & Women's Basketball),2025-11-15,Mattamy Athletic Centre,50 Carlton Street,43.662302,-79.379993,Sports,Basketball,Unknown,6.0
TMU Bold vs Western (Women's Hockey),2025-11-16,Mattamy Athletic Centre,50 Carlton Street,43.662302,-79.379993,Sports,Hockey,Unknown,6.0
Northern Touch Women's Basketball Invitational,2025-11-09,Mattamy Athletic Centre,50 Carlton Street,43.662302,-79.379993,Sports,Basketball,Unknown,6.0
All Time Low: EVERYONE'S TALKING! TOUR,2025-11-05,History,1663 Queen St. East,43.66684147,-79.31351149,Music,Rock,Alternative Rock,5.67
